Entity,Code,Day,Unvaccinated people (cumulative)
North Macedonia,MKD,2022-10-09,983589.75
North Macedonia,MKD,2022-10-16,983412
North Macedonia,MKD,2022-11-06,982885.6
North Macedonia,MKD,2022-11-27,982367.25
North Macedonia,MKD,2022-12-11,982016.7
North Macedonia,MKD,2023-01-01,981508.3
North Macedonia,MKD,2023-01-08,981342.56
North Macedonia,MKD,2023-05-07,978501.2
Norway,NOR,2020-12-02,5391429
Norway,NOR,2020-12-08,5391897.5
Norway,NOR,2020-12-09,5391975.5
Norway,NOR,2020-12-10,5392053.5
Norway,NOR,2020-12-11,5392128.5
Norway,NOR,2020-12-12,5392206.5
Norway,NOR,2020-12-15,5392441
Norway,NOR,2020-12-16,5392515
Norway,NOR,2020-12-17,5392585
Norway,NOR,2020-12-18,5392649
Norway,NOR,2020-12-19,5392723
Norway,NOR,2020-12-20,5392795
Norway,NOR,2020-12-21,5392859.5
Norway,NOR,2020-12-22,5392923.5
Norway,NOR,2020-12-23,5392985.5
Norway,NOR,2020-12-24,5393051.5
Norway,NOR,2020-12-26,5393201.5
Norway,NOR,2020-12-27,5393263.5
Norway,NOR,2020-12-28,5392715
Norway,NOR,2020-12-29,5391702
Norway,NOR,2020-12-30,5391308
Norway,NOR,2020-12-31,5391296
Norway,NOR,2021-01-01,5391348
Norway,NOR,2021-01-02,5391409
Norway,NOR,2021-01-03,5391445.5
Norway,NOR,2021-01-04,5391486.5
Norway,NOR,2021-01-05,5388119.5
Norway,NOR,2021-01-06,5379041.5
Norway,NOR,2021-01-07,5372497.5
Norway,NOR,2021-01-08,5370914.5
Norway,NOR,2021-01-09,5370821.5
Norway,NOR,2021-01-10,5370759
Norway,NOR,2021-01-11,5370346
Norway,NOR,2021-01-12,5366059
Norway,NOR,2021-01-13,5356173
Norway,NOR,2021-01-14,5347661
Norway,NOR,2021-01-15,5343120
Norway,NOR,2021-01-16,5342355.5
Norway,NOR,2021-01-17,5342046.5
Norway,NOR,2021-01-18,5340793.5
Norway,NOR,2021-01-19,5336214.5
Norway,NOR,2021-01-20,5326128.5
Norway,NOR,2021-01-21,5317605.5
Norway,NOR,2021-01-22,5314241.5
Norway,NOR,2021-01-23,5313902
Norway,NOR,2021-01-24,5313885
Norway,NOR,2021-01-25,5313352
Norway,NOR,2021-01-26,5311064
Norway,NOR,2021-01-27,5299458
Norway,NOR,2021-01-28,5288506
Norway,NOR,2021-01-29,5284659.5
Norway,NOR,2021-01-30,5284532.5
Norway,NOR,2021-01-31,5284428.5
Norway,NOR,2021-02-01,5284247.5
Norway,NOR,2021-02-02,5277892.5
Norway,NOR,2021-02-03,5252597.5
Norway,NOR,2021-02-04,5226412.5
Norway,NOR,2021-02-05,5215635
Norway,NOR,2021-02-06,5214850
Norway,NOR,2021-02-07,5214578
Norway,NOR,2021-02-08,5214520
Norway,NOR,2021-02-09,5208910
Norway,NOR,2021-02-10,5185739
Norway,NOR,2021-02-11,5164566.5
Norway,NOR,2021-02-12,5156422.5
Norway,NOR,2021-02-13,5155541.5
Norway,NOR,2021-02-14,5155475.5
Norway,NOR,2021-02-15,5154672.5
Norway,NOR,2021-02-16,5148522.5
Norway,NOR,2021-02-17,5126621.5
Norway,NOR,2021-02-18,5107582
Norway,NOR,2021-02-19,5096795
Norway,NOR,2021-02-20,5096306
Norway,NOR,2021-02-21,5096286
Norway,NOR,2021-02-22,5093727
Norway,NOR,2021-02-23,5087721
Norway,NOR,2021-02-24,5076556.5
Norway,NOR,2021-02-25,5065373.5
Norway,NOR,2021-02-26,5056977.5
Norway,NOR,2021-02-27,5056543.5
Norway,NOR,2021-02-28,5056061.5
Norway,NOR,2021-03-01,5050025.5
Norway,NOR,2021-03-02,5039305.5
Norway,NOR,2021-03-03,5021257
Norway,NOR,2021-03-04,5004919
Norway,NOR,2021-03-05,4992879
Norway,NOR,2021-03-06,4992441
Norway,NOR,2021-03-07,4992326
Norway,NOR,2021-03-08,4987215
Norway,NOR,2021-03-09,4974400.5
Norway,NOR,2021-03-10,4952947.5
Norway,NOR,2021-03-11,4940910.5
Norway,NOR,2021-03-12,4938502.5
Norway,NOR,2021-03-13,4938414.5
Norway,NOR,2021-03-14,4938415.5
Norway,NOR,2021-03-15,4938285.5
Norway,NOR,2021-03-16,4932380
Norway,NOR,2021-03-17,4908810
Norway,NOR,2021-03-18,4887414
Norway,NOR,2021-03-19,4880411
Norway,NOR,2021-03-20,4879861
Norway,NOR,2021-03-21,4879648
Norway,NOR,2021-03-22,4878027.5
Norway,NOR,2021-03-23,4864644.5
Norway,NOR,2021-03-24,4824962.5
Norway,NOR,2021-03-25,4785706.5
Norway,NOR,2021-03-26,4768083.5
Norway,NOR,2021-03-27,4767275.5
Norway,NOR,2021-03-28,4766929.5
Norway,NOR,2021-03-29,4762034
Norway,NOR,2021-03-30,4729292
Norway,NOR,2021-03-31,4691836
Norway,NOR,2021-04-01,4682129
Norway,NOR,2021-04-02,4677711
Norway,NOR,2021-04-03,4677394
Norway,NOR,2021-04-04,4676994
Norway,NOR,2021-04-05,4675510.5
Norway,NOR,2021-04-06,4656456.5
Norway,NOR,2021-04-07,4596798.5
Norway,NOR,2021-04-08,4538778.5
Norway,NOR,2021-04-09,4510984.5
Norway,NOR,2021-04-10,4509815.5
Norway,NOR,2021-04-11,4509235
Norway,NOR,2021-04-12,4505410
Norway,NOR,2021-04-13,4479441
Norway,NOR,2021-04-14,4411199
Norway,NOR,2021-04-15,4345166
Norway,NOR,2021-04-16,4315862
Norway,NOR,2021-04-17,4313787
Norway,NOR,2021-04-18,4312480.5
Norway,NOR,2021-04-19,4305963.5
Norway,NOR,2021-04-20,4286076.5
Norway,NOR,2021-04-21,4226237.5
Norway,NOR,2021-04-22,4174682.2
Norway,NOR,2021-04-23,4156086.2
Norway,NOR,2021-04-24,4155649.2
Norway,NOR,2021-04-25,4155355.2
Norway,NOR,2021-04-26,4152949
Norway,NOR,2021-04-27,4133325
Norway,NOR,2021-04-28,4074222
Norway,NOR,2021-04-29,4019708.8
Norway,NOR,2021-04-30,3993960.8
Norway,NOR,2021-05-01,3992422.8
Norway,NOR,2021-05-02,3991394.5
Norway,NOR,2021-05-03,3988245.5
Norway,NOR,2021-05-04,3977935.5
Norway,NOR,2021-05-05,3937054.2
Norway,NOR,2021-05-06,3901841.2
Norway,NOR,2021-05-07,3886348.2
Norway,NOR,2021-05-08,3885779.2
Norway,NOR,2021-05-09,3885529
Norway,NOR,2021-05-10,3883097
Norway,NOR,2021-05-11,3865029
Norway,NOR,2021-05-12,3822655.8
Norway,NOR,2021-05-13,3809804.8
Norway,NOR,2021-05-14,3798581.8
Norway,NOR,2021-05-15,3796567.5
Norway,NOR,2021-05-16,3795289.5
Norway,NOR,2021-05-17,3795039.5
Norway,NOR,2021-05-18,3790437.5
Norway,NOR,2021-05-19,3782205.2
Norway,NOR,2021-05-20,3773418.2
Norway,NOR,2021-05-21,3768342.2
Norway,NOR,2021-05-22,3766986
Norway,NOR,2021-05-23,3766159
Norway,NOR,2021-05-24,3765290
Norway,NOR,2021-05-25,3761167.8
Norway,NOR,2021-05-26,3751436.8
Norway,NOR,2021-05-27,3741890.8
Norway,NOR,2021-05-28,3736801.5
Norway,NOR,2021-05-29,3736109.5
Norway,NOR,2021-05-30,3735968.5
Norway,NOR,2021-05-31,3732745.5
Norway,NOR,2021-06-01,3713750.2
Norway,NOR,2021-06-02,3660432.2
Norway,NOR,2021-06-03,3605006.2
Norway,NOR,2021-06-04,3573242
Norway,NOR,2021-06-05,3569449
Norway,NOR,2021-06-06,3566353
Norway,NOR,2021-06-07,3550539.8
Norway,NOR,2021-06-08,3523102.8
Norway,NOR,2021-06-09,3482716.8
Norway,NOR,2021-06-10,3442602.5
Norway,NOR,2021-06-11,3420786.5
Norway,NOR,2021-06-12,3417575.5
Norway,NOR,2021-06-13,3415282.5
Norway,NOR,2021-06-14,3395553.2
Norway,NOR,2021-06-15,3366208.2
Norway,NOR,2021-06-16,3301143.2
Norway,NOR,2021-06-17,3241275
Norway,NOR,2021-06-18,3209143
Norway,NOR,2021-06-19,3202699
Norway,NOR,2021-06-20,3198252.8
Norway,NOR,2021-06-21,3180315.8
Norway,NOR,2021-06-22,3142873.8
Norway,NOR,2021-06-23,3064270.5
Norway,NOR,2021-06-24,2972796.5
Norway,NOR,2021-06-25,2927825.5
Norway,NOR,2021-06-26,2919068.5
Norway,NOR,2021-06-27,2914508.2
Norway,NOR,2021-06-28,2882113.2
Norway,NOR,2021-06-29,2833831.2
Norway,NOR,2021-06-30,2728149
Norway,NOR,2021-07-01,2625316
Norway,NOR,2021-07-02,2573987.5
Norway,NOR,2021-07-03,2564776
Norway,NOR,2021-07-04,2558811.5
Norway,NOR,2021-07-05,2532047.8
Norway,NOR,2021-07-06,2490046.2
Norway,NOR,2021-07-07,2412750.8
Norway,NOR,2021-07-08,2343414.2
Norway,NOR,2021-07-09,2316386.8
Norway,NOR,2021-07-10,2312291.2
Norway,NOR,2021-07-11,2309396.8
Norway,NOR,2021-07-12,2296194
Norway,NOR,2021-07-13,2272502.5
Norway,NOR,2021-07-14,2224001
Norway,NOR,2021-07-15,2180953.5
Norway,NOR,2021-07-16,2164588
Norway,NOR,2021-07-17,2164188.5
Norway,NOR,2021-07-18,2163996.8
Norway,NOR,2021-07-19,2155034.2
Norway,NOR,2021-07-20,2133435.8
Norway,NOR,2021-07-21,2068013.2
Norway,NOR,2021-07-22,2000006.8
Norway,NOR,2021-07-23,1978344.1
Norway,NOR,2021-07-24,1978299.6
Norway,NOR,2021-07-25,1978345.1
Norway,NOR,2021-07-26,1969655.6
Norway,NOR,2021-07-27,1948264
Norway,NOR,2021-07-28,1880313.5
Norway,NOR,2021-07-29,1813128
Norway,NOR,2021-07-30,1791426.4
Norway,NOR,2021-07-31,1791114.9
Norway,NOR,2021-08-01,1791162.4
Norway,NOR,2021-08-02,1782014.9
Norway,NOR,2021-08-03,1766648.2
Norway,NOR,2021-08-04,1724771.8
Norway,NOR,2021-08-05,1688901.2
Norway,NOR,2021-08-06,1678409.6
Norway,NOR,2021-08-07,1678255.1
Norway,NOR,2021-08-08,1678294.6
Norway,NOR,2021-08-09,1675363
Norway,NOR,2021-08-10,1668334.5
Norway,NOR,2021-08-11,1646938
Norway,NOR,2021-08-12,1628352.5
Norway,NOR,2021-08-13,1622727.9
Norway,NOR,2021-08-14,1622587.4
Norway,NOR,2021-08-15,1622644.9
Norway,NOR,2021-08-16,1620448.2
Norway,NOR,2021-08-17,1616111.8
Norway,NOR,2021-08-18,1605076.2
Norway,NOR,2021-08-19,1595302.8
Norway,NOR,2021-08-20,1590487.1
Norway,NOR,2021-08-21,1590244.6
Norway,NOR,2021-08-22,1590244.1
Norway,NOR,2021-08-23,1588068.5
Norway,NOR,2021-08-24,1582884
Norway,NOR,2021-08-25,1570782.5
Norway,NOR,2021-08-26,1557434.9
Norway,NOR,2021-08-27,1548722.4
Norway,NOR,2021-08-28,1546496.9
Norway,NOR,2021-08-29,1546465.4
Norway,NOR,2021-08-30,1537770.8
Norway,NOR,2021-08-31,1529187.2
Norway,NOR,2021-09-01,1513064.8
Norway,NOR,2021-09-02,1496139.1
Norway,NOR,2021-09-03,1487154.6
Norway,NOR,2021-09-04,1486113.1
Norway,NOR,2021-09-05,1485989.5
Norway,NOR,2021-09-06,1481145
Norway,NOR,2021-09-07,1473273.5
Norway,NOR,2021-09-08,1453497
Norway,NOR,2021-09-09,1435140.4
Norway,NOR,2021-09-10,1425826.9
Norway,NOR,2021-09-11,1424856.4
Norway,NOR,2021-09-12,1424573.8
Norway,NOR,2021-09-13,1419562.2
Norway,NOR,2021-09-14,1403487.8
Norway,NOR,2021-09-15,1373818.2
Norway,NOR,2021-09-16,1347515.6
Norway,NOR,2021-09-17,1334329.1
Norway,NOR,2021-09-18,1332152.6
Norway,NOR,2021-09-19,1332264
Norway,NOR,2021-09-20,1319493.5
Norway,NOR,2021-09-21,1304239
Norway,NOR,2021-09-22,1287435.4
Norway,NOR,2021-09-23,1272555.9
Norway,NOR,2021-09-24,1266070.4
Norway,NOR,2021-09-25,1264532.9
Norway,NOR,2021-09-26,1264646.2
Norway,NOR,2021-09-27,1260403.8
Norway,NOR,2021-09-28,1255492.2
Norway,NOR,2021-09-29,1245415.6
Norway,NOR,2021-09-30,1235269.1
Norway,NOR,2021-10-01,1232799.6
Norway,NOR,2021-10-02,1232803
Norway,NOR,2021-10-03,1232930.5
Norway,NOR,2021-10-04,1231913
Norway,NOR,2021-10-05,1229306.5
Norway,NOR,2021-10-06,1225716.9
Norway,NOR,2021-10-07,1222324.4
Norway,NOR,2021-10-08,1221045.9
Norway,NOR,2021-10-09,1221139.2
Norway,NOR,2021-10-10,1221253.8
Norway,NOR,2021-10-11,1220276.2
Norway,NOR,2021-10-12,1219081.8
Norway,NOR,2021-10-13,1217101.1
Norway,NOR,2021-10-14,1215933.6
Norway,NOR,2021-10-15,1215184.1
Norway,NOR,2021-10-16,1215288.5
Norway,NOR,2021-10-17,1215412
Norway,NOR,2021-10-18,1215106.5
Norway,NOR,2021-10-19,1214321.9
Norway,NOR,2021-10-20,1212073.4
Norway,NOR,2021-10-21,1210236.9
Norway,NOR,2021-10-22,1209492.4
Norway,NOR,2021-10-23,1209577.8
Norway,NOR,2021-10-24,1209703.2
Norway,NOR,2021-10-25,1209275.8
Norway,NOR,2021-10-26,1208448.1
Norway,NOR,2021-10-27,1206807.6
Norway,NOR,2021-10-28,1205455.1
Norway,NOR,2021-10-29,1204864.5
Norway,NOR,2021-10-30,1204926
Norway,NOR,2021-10-31,1205050.5
Norway,NOR,2021-11-01,1204627
Norway,NOR,2021-11-02,1203785.4
Norway,NOR,2021-11-03,1201846.9
Norway,NOR,2021-11-04,1199726.4
Norway,NOR,2021-11-05,1198793.8
Norway,NOR,2021-11-06,1198851.2
Norway,NOR,2021-11-07,1198967.8
Norway,NOR,2021-11-08,1198426.2
Norway,NOR,2021-11-09,1197265.6
Norway,NOR,2021-11-10,1195340.1
Norway,NOR,2021-11-11,1193253.6
Norway,NOR,2021-11-12,1192404
Norway,NOR,2021-11-13,1192444.5
Norway,NOR,2021-11-14,1192569
Norway,NOR,2021-11-15,1191646.4
Norway,NOR,2021-11-16,1190471.9
Norway,NOR,2021-11-17,1188382.4
Norway,NOR,2021-11-18,1186406.9
Norway,NOR,2021-11-19,1185514.2
Norway,NOR,2021-11-20,1185539.8
Norway,NOR,2021-11-21,1185657.2
Norway,NOR,2021-11-22,1184857.6
Norway,NOR,2021-11-23,1183742.1
Norway,NOR,2021-11-24,1181332.6
Norway,NOR,2021-11-25,1178918.1
Norway,NOR,2021-11-26,1177927.5
Norway,NOR,2021-11-27,1177911
Norway,NOR,2021-11-28,1178035.5
Norway,NOR,2021-11-29,1177277.9
Norway,NOR,2021-11-30,1176069.4
Norway,NOR,2021-12-01,1173691.9
Norway,NOR,2021-12-02,1171383.2
Norway,NOR,2021-12-03,1170287.8
Norway,NOR,2021-12-04,1170286.2
Norway,NOR,2021-12-05,1170399.8
Norway,NOR,2021-12-06,1169489.1
Norway,NOR,2021-12-07,1168119.6
Norway,NOR,2021-12-08,1165586.1
Norway,NOR,2021-12-09,1162836.5
Norway,NOR,2021-12-10,1161705
Norway,NOR,2021-12-11,1161759.5
Norway,NOR,2021-12-12,1161857.9
Norway,NOR,2021-12-13,1160711.4
Norway,NOR,2021-12-14,1158842.9
Norway,NOR,2021-12-15,1155408.4
Norway,NOR,2021-12-16,1151072.8
Norway,NOR,2021-12-17,1149207.2
Norway,NOR,2021-12-18,1149069.8
Norway,NOR,2021-12-19,1149142.1
Norway,NOR,2021-12-20,1147001.6
Norway,NOR,2021-12-21,1144415.1
Norway,NOR,2021-12-22,1142320.6
Norway,NOR,2021-12-23,1142172
Norway,NOR,2021-12-24,1142300.5
Norway,NOR,2021-12-25,1142433
Norway,NOR,2021-12-26,1142561.4
Norway,NOR,2021-12-27,1142082.9
Norway,NOR,2021-12-28,1141320.4
Norway,NOR,2021-12-29,1140266.8
Norway,NOR,2021-12-30,1139992.2
Norway,NOR,2021-12-31,1140103.8
Norway,NOR,2022-01-01,1140234.2
Norway,NOR,2022-01-02,1140364.6
Norway,NOR,2022-01-03,1139896.1
Norway,NOR,2022-01-04,1138668.6
Norway,NOR,2022-01-05,1136817
Norway,NOR,2022-01-06,1134598.5
Norway,NOR,2022-01-07,1133744
Norway,NOR,2022-01-08,1133443.4
Norway,NOR,2022-01-09,1133531.9
Norway,NOR,2022-01-10,1132658.4
Norway,NOR,2022-01-11,1131315.9
Norway,NOR,2022-01-12,1129570.2
Norway,NOR,2022-01-13,1127792.8
Norway,NOR,2022-01-14,1127005.2
Norway,NOR,2022-01-15,1126721.6
Norway,NOR,2022-01-16,1126781.1
Norway,NOR,2022-01-17,1126231.6
Norway,NOR,2022-01-18,1125175.1
Norway,NOR,2022-01-19,1123724.5
Norway,NOR,2022-01-20,1122275
Norway,NOR,2022-01-21,1121689.5
Norway,NOR,2022-01-22,1121666.9
Norway,NOR,2022-01-23,1121777.4
Norway,NOR,2022-01-24,1121252.9
Norway,NOR,2022-01-25,1120328.2
Norway,NOR,2022-01-26,1119075.8
Norway,NOR,2022-01-27,1117498.2
Norway,NOR,2022-01-28,1116876.8
Norway,NOR,2022-01-29,1116693.1
Norway,NOR,2022-01-30,1116767.6
Norway,NOR,2022-01-31,1116214.1
Norway,NOR,2022-02-01,1115384.5
Norway,NOR,2022-02-02,1114096
Norway,NOR,2022-02-03,1112697.5
Norway,NOR,2022-02-04,1112282.9
Norway,NOR,2022-02-05,1112304.4
Norway,NOR,2022-02-06,1112421.9
Norway,NOR,2022-02-07,1112062.4
Norway,NOR,2022-02-08,1111458.8
Norway,NOR,2022-02-09,1110568.2
Norway,NOR,2022-02-10,1109598.8
Norway,NOR,2022-02-11,1109394.1
Norway,NOR,2022-02-12,1109336.6
Norway,NOR,2022-02-13,1109437.1
Norway,NOR,2022-02-14,1109207.6
Norway,NOR,2022-02-15,1109002
